severity_control,responder_count,realization,seed,algorithm,failed_directed_edges,incident_count,incidents,assigned,unreachable,reachability_pct,mean_response_s,median_response_s,p90_response_s,total_response_s,weighted_unmet_demand
0.1,16,23,6083,greedy,1209,10,10,10,0,100.0,261.7511380644054,159.1243350776873,456.0366485801172,2617.511380644054,0
0.1,16,23,6083,global_min_cost,1209,10,10,10,0,100.0,261.7511380644054,159.1243350776873,456.0366485801172,2617.5113806440545,0
0.1,20,23,6083,greedy,1209,10,10,10,0,100.0,250.89606625893296,159.1243350776873,446.89312609541076,2508.96066258933,0
0.1,20,23,6083,global_min_cost,1209,10,10,10,0,100.0,250.89606625893296,159.1243350776873,446.89312609541076,2508.96066258933,0
0.1,24,23,6083,greedy,1209,10,10,10,0,100.0,250.89606625893296,159.1243350776873,446.89312609541076,2508.96066258933,0
0.1,24,23,6083,global_min_cost,1209,10,10,10,0,100.0,250.89606625893296,159.1243350776873,446.89312609541076,2508.96066258933,0
0.1,32,23,6083,greedy,1209,10,10,10,0,100.0,192.32857176566617,159.1243350776873,388.3256316021442,1923.2857176566617,0
0.1,32,23,6083,global_min_cost,1209,10,10,10,0,100.0,192.32857176566617,159.1243350776873,388.3256316021442,1923.2857176566617,0
0.12,8,23,6083,greedy,1423,10,10,7,3,70.0,706.908676950046,551.1088812941504,1171.695450508859,4948.360738650322,9
0.12,8,23,6083,global_min_cost,1423,10,10,7,3,70.0,617.1534267639918,410.7536329038224,1285.029592629116,4320.073987347942,9
0.12,10,23,6083,greedy,1423,10,10,8,2,80.0,614.4006416486668,495.1632519489688,987.658261299565,4915.205133189335,6
0.12,10,23,6083,global_min_cost,1423,10,10,8,2,80.0,514.4389147182703,329.62739404605276,1025.2005616009592,4115.511317746162,6
0.12,12,23,6083,greedy,1423,10,10,8,2,80.0,486.478887063991,411.3750035870735,846.9612920160968,3891.831096511928,6
0.12,12,23,6083,global_min_cost,1423,10,10,8,2,80.0,393.5136853560552,189.44153352471398,1027.6371268857702,3148.109482848441,6
0.12,14,23,6083,greedy,1423,10,10,9,1,90.0,363.63375785364155,202.50238836341413,832.29205858475,3272.7038206827738,3
0.12,14,23,6083,global_min_cost,1423,10,10,9,1,90.0,276.2012829258623,176.38067868601385,436.5533920793455,2485.8115463327604,3
0.12,16,23,6083,greedy,1423,10,10,10,0,100.0,280.28932998380503,179.3666168576479,464.83229787734354,2802.8932998380506,0
0.12,16,23,6083,global_min_cost,1423,10,10,10,0,100.0,280.28932998380503,179.3666168576479,464.83229787734354,2802.8932998380506,0
0.12,20,23,6083,greedy,1423,10,10,10,0,100.0,261.74452922453236,179.3666168576479,448.89095862686344,2617.445292245324,0
0.12,20,23,6083,global_min_cost,1423,10,10,10,0,100.0,261.74452922453236,179.3666168576479,448.89095862686344,2617.445292245324,0
0.12,24,23,6083,greedy,1423,10,10,10,0,100.0,261.74452922453236,179.3666168576479,448.89095862686344,2617.445292245324,0
0.12,24,23,6083,global_min_cost,1423,10,10,10,0,100.0,261.74452922453236,179.3666168576479,448.89095862686344,2617.445292245324,0
0.12,32,23,6083,greedy,1423,10,10,10,0,100.0,201.17920219981292,179.3666168576479,388.3256316021442,2011.7920219981293,0
0.12,32,23,6083,global_min_cost,1423,10,10,10,0,100.0,201.17920219981292,179.3666168576479,388.3256316021442,2011.7920219981293,0
0.13,8,23,6083,greedy,1524,10,10,6,4,60.0,551.4864337906624,503.49485937507757,844.3364313632915,3308.9186027439746,10
0.13,8,23,6083,global_min_cost,1524,10,10,6,4,60.0,447.7729646392107,306.62801063361826,921.5832416269991,2686.637787835264,10
0.13,10,23,6083,greedy,1524,10,10,7,3,70.0,504.0962874538552,440.215405196265,719.989281133543,3528.6740121769867,7
0.13,10,23,6083,global_min_cost,1524,10,10,7,3,70.0,387.953818550396,248.5011551882831,805.6523904884724,2715.676729852772,7
0.13,12,23,6083,greedy,1524,10,10,7,3,70.0,365.67040431845027,382.534601977882,593.248665712535,2559.6928302291517,7
0.13,12,23,6083,global_min_cost,1524,10,10,7,3,70.0,255.20162241066,176.38067868601385,461.44205802333653,1786.4113568746202,7
0.13,14,23,6083,greedy,1524,10,10,8,2,80.0,264.17436611838053,189.44153352471398,508.05552338207985,2113.3949289470443,4
0.13,14,23,6083,global_min_cost,1524,10,10,8,2,80.0,163.1798964512682,162.16955886648856,249.13040255735655,1305.4391716101459,4
0.13,16,23,6083,greedy,1524,10,10,9,1,90.0,182.62048978914677,176.38067868601385,280.0791897269107,1643.584408102321,1
0.13,16,23,6083,global_min_cost,1524,10,10,9,1,90.0,182.62048978914677,176.38067868601385,280.0791897269107,1643.584408102321,1
0.13,20,23,6083,greedy,1524,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143958,1
0.13,20,23,6083,global_min_cost,1524,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143956,1
0.13,24,23,6083,greedy,1524,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143958,1
0.13,24,23,6083,global_min_cost,1524,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143956,1
0.13,32,23,6083,greedy,1524,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143958,1
0.13,32,23,6083,global_min_cost,1524,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143956,1
0.14,8,23,6083,greedy,1641,10,10,6,4,60.0,566.617670782533,518.6007332775672,874.6242684364136,3399.706024695198,10
0.14,8,23,6083,global_min_cost,1641,10,10,6,4,60.0,457.8689103302514,306.62801063361826,951.8710787001212,2747.2134619815083,10
0.14,10,23,6083,greedy,1641,10,10,7,3,70.0,510.9382779955906,457.65543756237054,728.8303741271275,3576.567945969134,7
0.14,10,23,6083,global_min_cost,1641,10,10,7,3,70.0,390.4798451199916,248.5011551882831,790.6278223380938,2733.358915839941,7
0.14,12,23,6083,greedy,1641,10,10,7,3,70.0,371.24938157538793,405.37268507113293,596.7851029099688,2598.745671027715,7
0.14,12,23,6083,global_min_cost,1641,10,10,7,3,70.0,256.4646356954578,176.38067868601385,464.9784952207703,1795.2524498682046,7
0.14,14,23,6083,greedy,1641,10,10,8,2,80.0,270.84214109919577,189.44153352471398,524.0581833360364,2166.737128793566,4
0.14,14,23,6083,global_min_cost,1641,10,10,8,2,80.0,166.15936174853354,162.16955886648856,256.28111927079334,1329.2748939882686,4
0.14,16,23,6083,greedy,1641,10,10,9,1,90.0,182.62048978914677,176.38067868601385,280.0791897269107,1643.584408102321,1
0.14,16,23,6083,global_min_cost,1641,10,10,9,1,90.0,182.62048978914677,176.38067868601385,280.0791897269107,1643.584408102321,1
0.14,20,23,6083,greedy,1641,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143958,1
0.14,20,23,6083,global_min_cost,1641,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143956,1
0.14,24,23,6083,greedy,1641,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143958,1
0.14,24,23,6083,global_min_cost,1641,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143956,1
0.14,32,23,6083,greedy,1641,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143958,1
0.14,32,23,6083,global_min_cost,1641,10,10,9,1,90.0,179.7277547793773,176.38067868601385,280.0791897269107,1617.5497930143956,1
0.15,8,23,6083,greedy,1760,10,10,6,4,60.0,899.4193523555282,518.6007332775672,1873.029313155399,5396.516114133168,10
0.15,8,23,6083,global_min_cost,1760,10,10,6,4,60.0,701.7090523616424,306.62801063361826,1683.3915047942942,4210.254314169854,10
0.15,10,23,6083,greedy,1760,10,10,7,3,70.0,801.7240821943466,457.65543756237054,1740.9580651548665,5612.068575360426,7
0.15,10,23,6083,global_min_cost,1760,10,10,7,3,70.0,606.9613724875146,262.14045461927753,1553.870029746076,4248.7296074126025,7
0.15,12,23,6083,greedy,1760,10,10,7,3,70.0,527.4505364305045,405.37268507113293,1034.1483365042955,3692.153755013531,7
0.15,12,23,6083,global_min_cost,1760,10,10,7,3,70.0,338.3615137193414,176.38067868601385,697.0176135738435,2368.5305960353894,7
0.15,14,23,6083,greedy,1760,10,10,8,2,80.0,184.35889406300416,162.16955886648856,305.4157165979206,1474.8711525040335,4
0.15,14,23,6083,global_min_cost,1760,10,10,8,2,80.0,184.35889406300416,162.16955886648856,305.4157165979206,1474.8711525040335,4
0.15,16,23,6083,greedy,1760,10,10,8,2,80.0,184.16843937496623,162.16955886648856,304.3491703449082,1473.34751499973,4
0.15,16,23,6083,global_min_cost,1760,10,10,8,2,80.0,184.16843937496623,162.16955886648856,304.3491703449082,1473.34751499973,4
0.15,20,23,6083,greedy,1760,10,10,8,2,80.0,180.9141124889756,149.92387944638537,304.3491703449082,1447.3128999118048,4
0.15,20,23,6083,global_min_cost,1760,10,10,8,2,80.0,180.9141124889756,149.92387944638537,304.3491703449082,1447.3128999118046,4
0.15,24,23,6083,greedy,1760,10,10,8,2,80.0,180.9141124889756,149.92387944638537,304.3491703449082,1447.3128999118048,4
0.15,24,23,6083,global_min_cost,1760,10,10,8,2,80.0,180.9141124889756,149.92387944638537,304.3491703449082,1447.3128999118046,4
0.15,32,23,6083,greedy,1760,10,10,8,2,80.0,180.9141124889756,149.92387944638537,304.3491703449082,1447.3128999118048,4
0.15,32,23,6083,global_min_cost,1760,10,10,8,2,80.0,180.9141124889756,149.92387944638537,304.3491703449082,1447.3128999118046,4
0.16,8,23,6083,greedy,1867,10,10,6,4,60.0,903.6012952439943,531.1465619429654,1873.029313155399,5421.607771463965,10
0.16,8,23,6083,global_min_cost,1867,10,10,6,4,60.0,701.7090523616424,306.62801063361826,1683.3915047942942,4210.254314169854,10
0.16,10,23,6083,greedy,1867,10,10,7,3,70.0,791.6694879069875,457.65543756237054,1740.9580651548665,5541.686415348912,7
0.16,10,23,6083,global_min_cost,1867,10,10,7,3,70.0,618.6189940078287,343.7438052614768,1553.870029746076,4330.332958054802,7
0.16,12,23,6083,greedy,1867,10,10,7,3,70.0,517.3959421431454,343.7438052614768,1054.2261992852968,3621.7715950020165,7
0.16,12,23,6083,global_min_cost,1867,10,10,7,3,70.0,350.01913523965555,176.38067868601385,745.9796239591631,2450.1339466775885,7
0.16,14,23,6083,greedy,1867,10,10,8,2,80.0,197.69577005962861,162.16955886648856,370.065559246699,1581.5661604770294,4
0.16,14,23,6083,global_min_cost,1867,10,10,8,2,80.0,197.69577005962861,162.16955886648856,370.065559246699,1581.566160477029,4
0.16,16,23,6083,greedy,1867,10,10,8,2,80.0,187.3048965413158,162.16955886648856,311.8766675441471,1498.4391723305266,4
0.16,16,23,6083,global_min_cost,1867,10,10,8,2,80.0,187.3048965413158,162.16955886648856,311.8766675441471,1498.4391723305264,4
0.16,20,23,6083,greedy,1867,10,10,8,2,80.0,184.05056965532515,149.92387944638537,311.8766675441471,1472.4045572426014,4
0.16,20,23,6083,global_min_cost,1867,10,10,8,2,80.0,184.05056965532515,149.92387944638537,311.8766675441471,1472.404557242601,4
0.16,24,23,6083,greedy,1867,10,10,8,2,80.0,184.05056965532515,149.92387944638537,311.8766675441471,1472.4045572426014,4
0.16,24,23,6083,global_min_cost,1867,10,10,8,2,80.0,184.05056965532515,149.92387944638537,311.8766675441471,1472.404557242601,4
0.16,32,23,6083,greedy,1867,10,10,8,2,80.0,184.05056965532515,149.92387944638537,311.8766675441471,1472.4045572426014,4
0.16,32,23,6083,global_min_cost,1867,10,10,8,2,80.0,184.05056965532515,149.92387944638537,311.8766675441471,1472.404557242601,4
0.18,8,23,6083,greedy,2103,10,10,6,4,60.0,976.5956233057335,659.2037686171934,1963.955090666389,5859.573739834401,10
0.18,8,23,6083,global_min_cost,2103,10,10,6,4,60.0,793.5988836499969,306.62801063361826,1956.318107994377,4761.593301899981,10
0.18,10,23,6083,greedy,2103,10,10,7,3,70.0,855.4584936446245,526.3112164496949,1831.8838426658563,5988.209455512371,7
0.18,10,23,6083,global_min_cost,2103,10,10,7,3,70.0,698.6041453682788,352.3008770545004,1825.774256528247,4890.229017577951,7
0.18,12,23,6083,greedy,2103,10,10,7,3,70.0,568.1955510934981,405.6877838933773,1139.6698953683033,3977.368857654486,7
0.18,12,23,6083,global_min_cost,2103,10,10,7,3,70.0,417.01488981282137,176.38067868601385,933.0848385906477,2919.104228689749,7
0.18,14,23,6083,greedy,2103,10,10,8,2,80.0,227.11140268351954,162.16955886648856,442.4401718622583,1816.8912214681566,4
0.18,14,23,6083,global_min_cost,2103,10,10,8,2,80.0,227.11140268351957,162.16955886648856,428.9755845125715,1816.8912214681563,4
0.18,16,23,6083,greedy,2103,10,10,8,2,80.0,199.1592428477682,162.16955886648856,361.8904009067683,1593.273942782146,4
0.18,16,23,6083,global_min_cost,2103,10,10,8,2,80.0,199.1592428477682,162.16955886648856,361.8904009067683,1593.2739427821457,4
0.18,20,23,6083,greedy,2103,10,10,8,2,80.0,195.9049159617776,152.6667701113659,361.8904009067683,1567.2393276942207,4
0.18,20,23,6083,global_min_cost,2103,10,10,8,2,80.0,195.9049159617776,152.6667701113659,361.8904009067683,1567.2393276942207,4
0.18,24,23,6083,greedy,2103,10,10,8,2,80.0,195.9049159617776,152.6667701113659,361.8904009067683,1567.2393276942207,4
0.18,24,23,6083,global_min_cost,2103,10,10,8,2,80.0,195.9049159617776,152.6667701113659,361.8904009067683,1567.2393276942207,4
0.18,32,23,6083,greedy,2103,10,10,8,2,80.0,195.9049159617776,152.6667701113659,361.8904009067683,1567.2393276942207,4
0.18,32,23,6083,global_min_cost,2103,10,10,8,2,80.0,195.9049159617776,152.6667701113659,361.8904009067683,1567.2393276942207,4
0.2,8,23,6083,greedy,2338,10,10,6,4,60.0,993.4421938072188,664.7420462059889,1995.531516030639,5960.653162843313,10
0.2,8,23,6083,global_min_cost,2338,10,10,6,4,60.0,806.7110322324725,320.0530191850285,1974.0388235436703,4840.266193394835,10
0.2,10,23,6083,greedy,2338,10,10,7,3,70.0,901.850577128259,526.3112164496949,1979.9086709603514,6312.954039897813,7
0.2,10,23,6083,global_min_cost,2338,10,10,7,3,70.0,741.7952957784764,352.3008770545004,1962.7145169707765,5192.567070449335,7
0.2,12,23,6083,greedy,2338,10,10,7,3,70.0,597.5207071034866,405.6877838933773,1223.9956432317895,4182.644949724407,7
0.2,12,23,6083,global_min_cost,2338,10,10,7,3,70.0,443.139112749373,176.38067868601385,999.6800854956136,3101.97378924561,7
0.2,14,23,6083,greedy,2338,10,10,8,2,80.0,230.54365249239925,162.16955886648856,445.76313841553565,1844.3492199391942,4
0.2,14,23,6083,global_min_cost,2338,10,10,8,2,80.0,230.54365249239925,162.16955886648856,432.29855106584887,1844.349219939194,4
0.2,16,23,6083,greedy,2338,10,10,8,2,80.0,202.59149265664794,162.16955886648856,365.21336746004573,1620.7319412531835,4
0.2,16,23,6083,global_min_cost,2338,10,10,8,2,80.0,202.59149265664794,162.16955886648856,365.21336746004573,1620.7319412531833,4
0.2,20,23,6083,greedy,2338,10,10,8,2,80.0,199.3371657706573,160.85749175808914,365.21336746004573,1594.6973261652583,4
0.2,20,23,6083,global_min_cost,2338,10,10,8,2,80.0,199.3371657706573,160.85749175808914,365.21336746004573,1594.6973261652583,4
0.2,24,23,6083,greedy,2338,10,10,8,2,80.0,199.3371657706573,160.85749175808914,365.21336746004573,1594.6973261652583,4
0.2,24,23,6083,global_min_cost,2338,10,10,8,2,80.0,199.3371657706573,160.85749175808914,365.21336746004573,1594.6973261652583,4
0.2,32,23,6083,greedy,2338,10,10,8,2,80.0,199.3371657706573,160.85749175808914,365.21336746004573,1594.6973261652583,4
0.2,32,23,6083,global_min_cost,2338,10,10,8,2,80.0,199.3371657706573,160.85749175808914,365.21336746004573,1594.6973261652583,4
0.1,8,24,6084,greedy,1175,10,10,7,3,70.0,484.73688201183097,294.89447506751384,949.0174104779242,3393.1581740828165,11
0.1,8,24,6084,global_min_cost,1175,10,10,7,3,70.0,352.9072225569391,252.4324613199093,711.091791581776,2470.3505578985732,12
0.1,10,24,6084,greedy,1175,10,10,9,1,90.0,450.61971000530787,477.86640436468264,797.1155062341337,4055.577390047771,5
0.1,10,24,6084,global_min_cost,1175,10,10,9,1,90.0,442.43677989418217,214.40737652542578,941.9379732717861,3981.931019047639,5
0.1,12,24,6084,greedy,1175,10,10,9,1,90.0,438.957336790323,477.86640436468264,735.7502605000179,3950.616031112907,5
0.1,12,24,6084,global_min_cost,1175,10,10,9,1,90.0,430.7744066791973,214.40737652542578,857.9688861238948,3876.969660112775,5
0.1,14,24,6084,greedy,1175,10,10,9,1,90.0,430.5473432638957,477.86640436468264,735.7502605000179,3874.9260893750616,5
0.1,14,24,6084,global_min_cost,1175,10,10,9,1,90.0,364.9969335255528,189.6400823345368,754.7074227949038,3284.972401729975,5
0.1,16,24,6084,greedy,1175,10,10,9,1,90.0,420.95177656938336,477.86640436468264,719.8088498753161,3788.5659891244504,5
0.1,16,24,6084,global_min_cost,1175,10,10,9,1,90.0,355.4013668310405,189.6400823345368,699.2878366887061,3198.612301479364,5
0.1,20,24,6084,greedy,1175,10,10,9,1,90.0,351.72112073307403,221.68807906308876,666.6621802995293,3165.490086597666,5
0.1,20,24,6084,global_min_cost,1175,10,10,9,1,90.0,305.00213664922853,189.6400823345368,685.619342594415,2745.019229843057,5
0.1,24,24,6084,greedy,1175,10,10,9,1,90.0,337.7085418994347,221.68807906308876,616.1308633517735,3039.3768770949123,5
0.1,24,24,6084,global_min_cost,1175,10,10,9,1,90.0,290.9895578155892,189.6400823345368,584.7287749922119,2618.9060203403033,5
0.1,32,24,6084,greedy,1175,10,10,9,1,90.0,312.61951091927426,221.68807906308876,616.1308633517735,2813.575598273468,5
0.1,32,24,6084,global_min_cost,1175,10,10,9,1,90.0,270.2107540343684,187.10917100772127,584.7287749922119,2431.8967863093153,5
0.12,8,24,6084,greedy,1403,10,10,7,3,70.0,1012.5635838855977,338.5587982979617,2756.011624662759,7087.945087199185,11
0.12,8,24,6084,global_min_cost,1403,10,10,7,3,70.0,457.854904707332,252.4324613199093,1042.253373340042,3204.9843329513237,14
0.12,10,24,6084,greedy,1403,10,10,9,1,90.0,916.311230581634,477.86640436468264,2536.4250983580328,8246.801075234705,5
0.12,10,24,6084,global_min_cost,1403,10,10,9,1,90.0,916.3112305816343,252.4324613199093,2732.7866528991863,8246.801075234709,5
0.12,12,24,6084,greedy,1403,10,10,9,1,90.0,865.8290235021443,477.86640436468264,2536.4250983580328,7792.461211519298,5
0.12,12,24,6084,global_min_cost,1403,10,10,9,1,90.0,865.8290235021445,252.4324613199093,2732.7866528991863,7792.4612115193,5
0.12,14,24,6084,greedy,1403,10,10,9,1,90.0,661.6273187082164,252.4324613199093,1433.642930390035,5954.645868373947,5
0.12,14,24,6084,global_min_cost,1403,10,10,9,1,90.0,661.6273187082164,252.4324613199093,1433.642930390035,5954.645868373947,5
0.12,16,24,6084,greedy,1403,10,10,9,1,90.0,661.6273187082164,252.4324613199093,1433.642930390035,5954.645868373947,5
0.12,16,24,6084,global_min_cost,1403,10,10,9,1,90.0,661.6273187082164,252.4324613199093,1433.642930390035,5954.645868373947,5
0.12,20,24,6084,greedy,1403,10,10,9,1,90.0,608.8423253513961,233.30440556498473,1406.0446597385194,5479.580928162565,5
0.12,20,24,6084,global_min_cost,1403,10,10,9,1,90.0,608.8423253513961,233.30440556498473,1446.9263430646547,5479.580928162564,5
0.12,24,24,6084,greedy,1403,10,10,9,1,90.0,543.7001151869599,221.68807906308876,1341.0848936862199,4893.301036682639,5
0.12,24,24,6084,global_min_cost,1403,10,10,9,1,90.0,543.7001151869598,221.68807906308876,1381.9665770123552,4893.301036682638,5
0.12,32,24,6084,greedy,1403,10,10,9,1,90.0,400.1787474309196,185.61715206018619,1075.3469272552597,3601.6087268782762,5
0.12,32,24,6084,global_min_cost,1403,10,10,9,1,90.0,400.1787474309196,185.61715206018619,1075.3469272552597,3601.6087268782762,5
0.13,8,24,6084,greedy,1509,10,10,6,4,60.0,1247.8425005683057,278.23965314001316,3336.5899355780393,7487.055003409835,16
0.13,8,24,6084,global_min_cost,1509,10,10,6,4,60.0,770.649710138065,278.23965314001316,1905.0115642873168,4623.89826082839,17
0.13,10,24,6084,greedy,1509,10,10,8,2,80.0,1344.4358893146662,476.73606281149046,3335.3172182782573,10755.48711451733,8
0.13,10,24,6084,global_min_cost,1509,10,10,8,2,80.0,776.0753249358844,246.69475684422127,1849.9660222846433,6208.602599487077,10
0.13,12,24,6084,greedy,1509,10,10,9,1,90.0,1362.4489924781994,674.4899884599641,3209.3446766523107,12262.040932303795,5
0.13,12,24,6084,global_min_cost,1509,10,10,9,1,90.0,984.9014361183897,536.4986352023872,2800.0814099763934,8864.112925065509,5
0.13,14,24,6084,greedy,1509,10,10,9,1,90.0,742.314238938452,478.5971480785898,1480.492863658483,6680.828150446068,5
0.13,14,24,6084,global_min_cost,1509,10,10,9,1,90.0,720.6017088781599,536.4986352023872,1433.642930390035,6485.415379903439,5
0.13,16,24,6084,greedy,1509,10,10,9,1,90.0,742.314238938452,478.5971480785898,1480.492863658483,6680.828150446068,5
0.13,16,24,6084,global_min_cost,1509,10,10,9,1,90.0,720.6017088781597,674.4899884599641,1446.9263430646547,6485.415379903437,5
0.13,20,24,6084,greedy,1509,10,10,9,1,90.0,629.0857415492903,278.9821371630168,1406.0446597385194,5661.771673943613,5
0.13,20,24,6084,global_min_cost,1509,10,10,9,1,90.0,621.8260781953835,221.68807906308876,1474.5246137161705,5596.434703758451,5
0.13,24,24,6084,greedy,1509,10,10,9,1,90.0,548.7754186978524,221.68807906308876,1341.0848936862199,4938.978768280671,5
0.13,24,24,6084,global_min_cost,1509,10,10,9,1,90.0,548.7754186978523,221.68807906308876,1381.9665770123552,4938.97876828067,5
0.13,32,24,6084,greedy,1509,10,10,9,1,90.0,400.1787474309196,185.61715206018619,1075.3469272552597,3601.6087268782762,5
0.13,32,24,6084,global_min_cost,1509,10,10,9,1,90.0,400.1787474309196,185.61715206018619,1075.3469272552597,3601.6087268782762,5
0.14,8,24,6084,greedy,1627,10,10,6,4,60.0,1250.0221864484456,278.23965314001316,3343.1289932184586,7500.133118690675,16
0.14,8,24,6084,global_min_cost,1627,10,10,6,4,60.0,772.8293960182046,278.23965314001316,1911.550621927736,4636.976376109229,17
0.14,10,24,6084,greedy,1627,10,10,8,2,80.0,1350.9873409324673,483.27512045190986,3362.850666641356,10807.898727459738,8
0.14,10,24,6084,global_min_cost,1627,10,10,8,2,80.0,777.7100893459893,246.69475684422127,1849.9660222846433,6221.680714767916,10
0.14,12,24,6084,greedy,1627,10,10,9,1,90.0,1363.9021163982927,687.5681037408029,3209.3446766523107,12275.119047584634,5
0.14,12,24,6084,global_min_cost,1627,10,10,9,1,90.0,986.3545600384829,687.5681037408029,2689.688327370331,8877.191040346346,5
0.14,14,24,6084,greedy,1627,10,10,9,1,90.0,743.7673628585452,478.5971480785898,1483.1084867146508,6693.906265726907,5
0.14,14,24,6084,global_min_cost,1627,10,10,9,1,90.0,722.054832798253,536.4986352023872,1477.1402367723383,6498.493495184277,5
0.14,16,24,6084,greedy,1627,10,10,9,1,90.0,743.7673628585452,478.5971480785898,1483.1084867146508,6693.906265726907,5
0.14,16,24,6084,global_min_cost,1627,10,10,9,1,90.0,722.054832798253,536.4986352023872,1477.1402367723383,6498.493495184277,5
0.14,20,24,6084,greedy,1627,10,10,9,1,90.0,630.5388654693836,278.9821371630168,1406.0446597385194,5674.849789224451,5
0.14,20,24,6084,global_min_cost,1627,10,10,9,1,90.0,623.2792021154767,221.68807906308876,1477.1402367723383,5609.51281903929,5
0.14,24,24,6084,greedy,1627,10,10,9,1,90.0,553.1483782488618,221.68807906308876,1341.0848936862199,4978.335404239757,5
0.14,24,24,6084,global_min_cost,1627,10,10,9,1,90.0,553.1483782488617,221.68807906308876,1381.9665770123552,4978.335404239756,5
0.14,32,24,6084,greedy,1627,10,10,9,1,90.0,404.55170698192916,185.61715206018619,1075.3469272552597,3640.965362837362,5
0.14,32,24,6084,global_min_cost,1627,10,10,9,1,90.0,404.5517069819291,185.61715206018619,1116.228610581395,3640.965362837362,5
0.15,8,24,6084,greedy,1736,10,10,6,4,60.0,1263.2506224093183,278.23965314001316,3382.814301101077,7579.5037344559105,16
0.15,8,24,6084,global_min_cost,1736,10,10,6,4,60.0,779.1828059807639,278.23965314001316,1930.6108518154138,4675.096835884584,17
0.15,10,24,6084,greedy,1736,10,10,8,2,80.0,1364.004365475537,483.27512045190986,3401.1774716877917,10912.034923804296,8
0.15,10,24,6084,global_min_cost,1736,10,10,8,2,80.0,798.8076237668155,246.69475684422127,1952.864031131128,6390.460990134526,10
0.15,12,24,6084,greedy,1736,10,10,9,1,90.0,1395.2989481492516,687.5681037408029,3276.8991729381014,12557.690533343262,5
0.15,12,24,6084,global_min_cost,1736,10,10,9,1,90.0,1008.1746459497907,687.5681037408029,2719.392817593531,9073.571813548117,5
0.15,14,24,6084,greedy,1736,10,10,9,1,90.0,764.4185641098317,478.5971480785898,1593.1564387546866,6879.767076988484,5
0.15,14,24,6084,global_min_cost,1736,10,10,9,1,90.0,742.7060340495392,687.5681037408029,1474.5268408998163,6684.354306445853,5
0.15,16,24,6084,greedy,1736,10,10,9,1,90.0,764.4185641098317,478.5971480785898,1593.1564387546866,6879.767076988484,5
0.15,16,24,6084,global_min_cost,1736,10,10,9,1,90.0,742.7060340495392,687.5681037408029,1474.5268408998163,6684.354306445853,5
0.15,20,24,6084,greedy,1736,10,10,9,1,90.0,651.19006672067,278.9821371630168,1433.645157573681,5860.710600486029,5
0.15,20,24,6084,global_min_cost,1736,10,10,9,1,90.0,643.930403366763,221.68807906308876,1504.7407346074997,5795.373630300866,5
0.15,24,24,6084,greedy,1736,10,10,9,1,90.0,574.9684641601699,221.68807906308876,1370.7893839094204,5174.716177441529,5
0.15,24,24,6084,global_min_cost,1736,10,10,9,1,90.0,574.9684641601697,221.68807906308876,1411.6710672355555,5174.716177441527,5
0.15,32,24,6084,greedy,1736,10,10,9,1,90.0,425.20290823321545,185.61715206018619,1102.9474250904211,3826.8261740989387,5
0.15,32,24,6084,global_min_cost,1736,10,10,9,1,90.0,425.2029082332155,185.61715206018619,1143.8291084165567,3826.8261740989396,5
0.16,8,24,6084,greedy,1849,10,10,6,4,60.0,1281.9780359077513,292.07125841789957,3425.1649363184897,7691.868215446509,16
0.16,8,24,6084,global_min_cost,1849,10,10,6,4,60.0,858.2507178940447,292.07125841789957,2153.982982277369,5149.504307364268,16
0.16,10,24,6084,greedy,1849,10,10,8,2,80.0,1238.3154166889676,508.2531892071926,3299.1849644097256,9906.523333511741,10
0.16,10,24,6084,global_min_cost,1849,10,10,8,2,80.0,822.4154935821462,260.52636212210774,1982.551204816059,6579.323948657171,10
0.16,12,24,6084,greedy,1849,10,10,8,2,80.0,728.9445056591246,378.7896426208033,1670.3268349952864,5831.556045272997,10
0.16,12,24,6084,global_min_cost,1849,10,10,8,2,80.0,704.517909341296,508.2531892071926,1352.2889303945008,5636.143274730367,10
0.16,14,24,6084,greedy,1849,10,10,8,2,80.0,517.8942513140312,378.7896426208033,1194.1570677851423,4143.154010512249,10
0.16,14,24,6084,global_min_cost,1849,10,10,8,2,80.0,451.14326520841115,232.29964461160148,940.7678569210178,3609.1461216672897,10
0.16,16,24,6084,greedy,1849,10,10,8,2,80.0,517.8942513140312,378.7896426208033,1194.1570677851423,4143.154010512249,10
0.16,16,24,6084,global_min_cost,1849,10,10,8,2,80.0,451.14326520841115,232.29964461160148,940.7678569210178,3609.1461216672897,10
