severity_control,responder_count,realization,seed,algorithm,failed_directed_edges,incident_count,incidents,assigned,unreachable,reachability_pct,mean_response_s,median_response_s,p90_response_s,total_response_s,weighted_unmet_demand
0.1,12,29,5079,global_min_cost,1172,10,10,10,0,100.0,487.6540143431523,529.8882092003139,691.315559059577,4876.540143431523,0
0.1,14,29,5079,greedy,1172,10,10,10,0,100.0,438.8263754012878,441.5572824193605,740.368830799492,4388.263754012878,0
0.1,14,29,5079,global_min_cost,1172,10,10,10,0,100.0,411.7748093972629,377.54934932687314,677.6167774978991,4117.748093972629,0
0.1,16,29,5079,greedy,1172,10,10,10,0,100.0,438.8263754012878,441.5572824193605,740.368830799492,4388.263754012878,0
0.1,16,29,5079,global_min_cost,1172,10,10,10,0,100.0,411.7748093972629,377.54934932687314,677.6167774978991,4117.748093972629,0
0.1,20,29,5079,greedy,1172,10,10,10,0,100.0,338.87881849708833,317.6168233635359,545.7861799121108,3388.7881849708833,0
0.1,20,29,5079,global_min_cost,1172,10,10,10,0,100.0,323.9063399583881,214.4632637903082,552.7191629013083,3239.0633995838807,0
0.1,24,29,5079,greedy,1172,10,10,10,0,100.0,338.87881849708833,317.6168233635359,545.7861799121108,3388.7881849708833,0
0.1,24,29,5079,global_min_cost,1172,10,10,10,0,100.0,323.9063399583881,214.4632637903082,552.7191629013083,3239.0633995838807,0
0.1,32,29,5079,greedy,1172,10,10,10,0,100.0,271.1091896519644,269.82508903979044,395.8324909246862,2711.0918965196443,0
0.1,32,29,5079,global_min_cost,1172,10,10,10,0,100.0,247.4816471138494,214.4632637903082,404.3620631298905,2474.816471138494,0
0.1,8,30,5080,greedy,1104,10,10,8,2,80.0,598.5039965759701,606.4100160278058,893.4036292928147,4788.03197260776,4
0.1,8,30,5080,global_min_cost,1104,10,10,8,2,80.0,495.6689864992403,478.894309107456,754.3429152073539,3965.3518919939224,7
0.1,10,30,5080,greedy,1104,10,10,9,1,90.0,528.8182888621966,544.1439009865996,733.1280085248983,4759.364599759769,3
0.1,10,30,5080,global_min_cost,1104,10,10,9,1,90.0,492.0813865523091,463.3805869768588,719.9827148300856,4428.732478970782,2
0.1,12,30,5080,greedy,1104,10,10,10,0,100.0,543.9030246304116,531.5073052941833,918.48281608982,5439.030246304115,0
0.1,12,30,5080,global_min_cost,1104,10,10,10,0,100.0,518.6736197799954,452.5782910990556,918.8323738930574,5186.7361977999535,0
0.1,14,30,5080,greedy,1104,10,10,10,0,100.0,484.4509725199475,531.5073052941833,852.1540903109626,4844.509725199476,0
0.1,14,30,5080,global_min_cost,1104,10,10,10,0,100.0,467.43800759972873,452.5782910990556,799.6299751985682,4674.380075997286,0
0.1,16,30,5080,greedy,1104,10,10,10,0,100.0,477.1230168524185,531.5073052941833,786.2024893032016,4771.2301685241855,0
0.1,16,30,5080,global_min_cost,1104,10,10,10,0,100.0,458.2239255655868,452.5782910990556,780.2655558682876,4582.239255655869,0
0.1,20,30,5080,greedy,1104,10,10,10,0,100.0,404.10234439763104,452.5782910990556,698.3147621486838,4041.023443976311,0
0.1,20,30,5080,global_min_cost,1104,10,10,10,0,100.0,404.1023443976311,452.5782910990556,691.7421153012775,4041.0234439763112,0
0.1,24,30,5080,greedy,1104,10,10,10,0,100.0,384.8149883262124,452.5782910990556,667.8942623930126,3848.1498832621237,0
0.1,24,30,5080,global_min_cost,1104,10,10,10,0,100.0,384.8149883262124,452.5782910990556,608.7404407663556,3848.1498832621246,0
0.1,32,30,5080,greedy,1104,10,10,10,0,100.0,289.53914590690044,208.9451952359524,585.6610934154942,2895.3914590690047,0
0.1,32,30,5080,global_min_cost,1104,10,10,10,0,100.0,285.1856854887499,241.80842947298413,526.5072717888372,2851.8568548874996,0
0.1,8,31,5081,greedy,1169,10,10,8,2,80.0,982.599910359573,715.289941178833,1665.4987035401577,7860.799282876584,9
0.1,8,31,5081,global_min_cost,1169,10,10,8,2,80.0,513.577056433118,478.7311709136433,929.9808384410132,4108.616451464944,5
0.1,10,31,5081,greedy,1169,10,10,10,0,100.0,855.6300423131886,808.958704050587,1369.1971896706896,8556.300423131886,0
0.1,10,31,5081,global_min_cost,1169,10,10,10,0,100.0,767.2190225084673,585.20186405369,1164.9174708707978,7672.190225084673,0
0.1,12,31,5081,greedy,1169,10,10,10,0,100.0,582.8194582186576,532.4009551522968,911.8684384160861,5828.194582186577,0
0.1,12,31,5081,global_min_cost,1169,10,10,10,0,100.0,572.0710785803666,434.0697191477501,773.1187815354855,5720.710785803667,0
0.1,14,31,5081,greedy,1169,10,10,10,0,100.0,582.8194582186576,532.4009551522968,911.8684384160861,5828.194582186577,0
0.1,14,31,5081,global_min_cost,1169,10,10,10,0,100.0,572.0710785803666,434.0697191477501,773.1187815354855,5720.710785803667,0
0.1,16,31,5081,greedy,1169,10,10,10,0,100.0,572.0026667924176,507.9321776165923,906.5960733856539,5720.026667924176,0
0.1,16,31,5081,global_min_cost,1169,10,10,10,0,100.0,520.1342918634472,395.52049997314214,773.1187815354855,5201.342918634472,0
0.1,20,31,5081,greedy,1169,10,10,10,0,100.0,342.8954586743598,297.248079224074,653.0690324645916,3428.954586743598,0
0.1,20,31,5081,global_min_cost,1169,10,10,10,0,100.0,337.2431362008525,261.16420416591893,653.0690324645916,3372.4313620085254,0
0.1,24,31,5081,greedy,1169,10,10,10,0,100.0,214.90027244173848,205.87262483753867,326.2906135640557,2149.002724417385,0
0.1,24,31,5081,global_min_cost,1169,10,10,10,0,100.0,214.90027244173848,205.87262483753867,326.2906135640557,2149.0027244173853,0
0.1,32,31,5081,greedy,1169,10,10,10,0,100.0,196.87346439319478,180.55071873930478,274.19527314791753,1968.7346439319476,0
0.1,32,31,5081,global_min_cost,1169,10,10,10,0,100.0,196.87346439319478,180.55071873930478,274.19527314791753,1968.7346439319479,0
0.1,8,32,5082,greedy,1144,10,10,8,2,80.0,479.2579589288352,457.5072189494898,843.2861068896899,3834.063671430682,9
0.1,8,32,5082,global_min_cost,1144,10,10,8,2,80.0,396.47642196587776,365.2062006375303,728.8252670300545,3171.811375727022,7
0.1,10,32,5082,greedy,1144,10,10,10,0,100.0,463.37447423919775,414.91301911513096,825.7898388610691,4633.7447423919775,0
0.1,10,32,5082,global_min_cost,1144,10,10,10,0,100.0,386.28145646095936,365.2062006375303,692.4639720344442,3862.8145646095936,0
0.1,12,32,5082,greedy,1144,10,10,10,0,100.0,322.1356518350012,240.00826340554715,583.0005833127912,3221.3565183500123,0
0.1,12,32,5082,global_min_cost,1144,10,10,10,0,100.0,279.33326960519963,224.635197566724,455.93188393672847,2793.3326960519967,0
0.1,14,32,5082,greedy,1144,10,10,10,0,100.0,270.58017923778056,179.86148685647336,561.8484575318301,2705.8017923778057,0
0.1,14,32,5082,global_min_cost,1144,10,10,10,0,100.0,244.4873462648756,224.635197566724,415.7425134320028,2444.8734626487562,0
0.1,16,32,5082,greedy,1144,10,10,10,0,100.0,246.89428769543395,179.86148685647336,448.56788883873156,2468.942876954339,0
0.1,16,32,5082,global_min_cost,1144,10,10,10,0,100.0,244.4873462648756,179.86148685647336,448.56788883873156,2444.8734626487562,0
0.1,20,32,5082,greedy,1144,10,10,10,0,100.0,230.7192060406303,179.86148685647336,421.638363870792,2307.192060406303,0
0.1,20,32,5082,global_min_cost,1144,10,10,10,0,100.0,212.61204736885972,179.86148685647336,421.638363870792,2126.120473688597,0
0.1,24,32,5082,greedy,1144,10,10,10,0,100.0,214.1501963660114,172.66273072426782,421.638363870792,2141.501963660114,0
0.1,24,32,5082,global_min_cost,1144,10,10,10,0,100.0,206.74582667346723,178.40314092249378,421.638363870792,2067.458266734672,0
0.1,32,32,5082,greedy,1144,10,10,10,0,100.0,205.8267709577567,162.99956242299726,421.638363870792,2058.267709577567,0
0.1,32,32,5082,global_min_cost,1144,10,10,10,0,100.0,198.42240126521256,153.89025665772863,421.638363870792,1984.2240126521256,0
0.1,8,33,5083,greedy,1157,10,10,8,2,80.0,840.69153633016,899.7831385996092,1279.1499784362281,6725.532290641279,4
0.1,8,33,5083,global_min_cost,1157,10,10,8,2,80.0,685.0420571450398,559.7374512334954,1207.5429004857945,5480.336457160319,5
0.1,10,33,5083,greedy,1157,10,10,10,0,100.0,966.2333508525888,820.4335567946137,1869.4990495722277,9662.33350852589,0
0.1,10,33,5083,global_min_cost,1157,10,10,10,0,100.0,740.1316943151606,664.349675561627,1241.4981075534517,7401.316943151606,0
0.1,12,33,5083,greedy,1157,10,10,10,0,100.0,704.1995767515418,730.4170558179599,992.7501620224098,7041.995767515418,0
0.1,12,33,5083,global_min_cost,1157,10,10,10,0,100.0,658.3687844351525,631.4877304434915,943.3120230207587,6583.687844351525,0
0.1,14,33,5083,greedy,1157,10,10,10,0,100.0,662.4673164951403,592.0979617770843,992.7501620224098,6624.673164951402,0
0.1,14,33,5083,global_min_cost,1157,10,10,10,0,100.0,577.6161784653701,595.5467832764683,943.3120230207587,5776.161784653702,0
0.1,16,33,5083,greedy,1157,10,10,10,0,100.0,601.7948645652828,555.0728481743339,919.0334574517354,6017.9486456528275,0
0.1,16,33,5083,global_min_cost,1157,10,10,10,0,100.0,530.4924644222,555.0728481743339,842.5111955052641,5304.924644221998,0
0.1,20,33,5083,greedy,1157,10,10,10,0,100.0,409.1448800770937,433.1775530287781,575.5946263060201,4091.4488007709374,0
0.1,20,33,5083,global_min_cost,1157,10,10,10,0,100.0,372.79186988637105,397.5546858572314,567.1983407995292,3727.9186988637107,0
0.1,24,33,5083,greedy,1157,10,10,10,0,100.0,349.7545481177033,322.84201211602704,567.1983407995292,3497.545481177033,0
0.1,24,33,5083,global_min_cost,1157,10,10,10,0,100.0,338.2884534432777,267.94981946090974,567.1983407995292,3382.884534432777,0
0.1,32,33,5083,greedy,1157,10,10,10,0,100.0,154.77794207241683,123.08319137251786,316.77459189254927,1547.7794207241682,0
0.1,32,33,5083,global_min_cost,1157,10,10,10,0,100.0,154.77794207241683,123.08319137251786,316.77459189254927,1547.7794207241682,0
0.1,8,34,5084,greedy,1134,10,10,8,2,80.0,817.6420324772198,535.507448060802,1532.9864575605736,6541.136259817758,9
0.1,8,34,5084,global_min_cost,1134,10,10,8,2,80.0,603.738805085223,324.66474211552134,1272.338323210091,4829.910440681784,8
0.1,10,34,5084,greedy,1134,10,10,9,1,90.0,435.8187284755279,401.57465520429446,764.1358524860004,3922.368556279751,4
0.1,10,34,5084,global_min_cost,1134,10,10,9,1,90.0,393.1791233325705,392.459221325247,680.9026388944029,3538.6121099931343,4
0.1,12,34,5084,greedy,1134,10,10,9,1,90.0,360.4380359346337,392.459221325247,540.4477895044247,3243.942323411703,4
0.1,12,34,5084,global_min_cost,1134,10,10,9,1,90.0,325.00996633380896,392.459221325247,612.5987351288237,2925.0896970042804,4
0.1,14,34,5084,greedy,1134,10,10,9,1,90.0,338.7532962065869,392.459221325247,540.4477895044247,3048.7796658592824,4
0.1,14,34,5084,global_min_cost,1134,10,10,9,1,90.0,294.4829208033841,392.459221325247,480.6029719891072,2650.3462872304567,4
0.1,16,34,5084,greedy,1134,10,10,9,1,90.0,301.8443098435266,251.91333289448946,468.637512903329,2716.5987885917393,4
0.1,16,34,5084,global_min_cost,1134,10,10,9,1,90.0,275.9949137003183,237.70508499715228,480.6029719891072,2483.954223302865,4
0.1,20,34,5084,greedy,1134,10,10,9,1,90.0,258.18937183686376,251.91333289448946,447.3411684293263,2323.704346531774,4
0.1,20,34,5084,global_min_cost,1134,10,10,9,1,90.0,252.7786185263522,173.57347779646935,447.3411684293263,2275.00756673717,4
0.1,24,34,5084,greedy,1134,10,10,9,1,90.0,242.68141339843066,198.14851646262346,447.3411684293263,2184.132720585876,4
0.1,24,34,5084,global_min_cost,1134,10,10,9,1,90.0,239.58840718593368,173.57347779646935,447.3411684293263,2156.295664673403,4
0.1,32,34,5084,greedy,1134,10,10,9,1,90.0,144.04584630807503,119.50843052049467,249.88088027036073,1296.4126167726752,4
0.1,32,34,5084,global_min_cost,1134,10,10,9,1,90.0,144.04584630807503,119.50843052049467,249.88088027036073,1296.4126167726752,4
0.1,8,35,5085,greedy,1115,10,10,8,2,80.0,987.1899854440904,712.3862813327969,2072.794194059239,7897.5198835527235,6
0.1,8,35,5085,global_min_cost,1115,10,10,8,2,80.0,783.7461439409419,237.61987571463936,2195.358780538756,6269.969151527536,6
0.1,10,35,5085,greedy,1115,10,10,8,2,80.0,513.3492793255775,295.62584975709007,1039.1641502860068,4106.79423460462,6
0.1,10,35,5085,global_min_cost,1115,10,10,8,2,80.0,443.14327881999725,357.72942372821274,767.6720529845305,3545.146230559978,6
0.1,12,35,5085,greedy,1115,10,10,8,2,80.0,346.03698299913145,252.37175770052355,643.068217576117,2768.2958639930516,6
0.1,12,35,5085,global_min_cost,1115,10,10,8,2,80.0,271.26357061835193,249.9547350269545,365.4263922708654,2170.1085649468155,6
0.1,14,35,5085,greedy,1115,10,10,8,2,80.0,209.30187015509068,224.2077147225428,251.4575336747864,1674.4149612407255,6
0.1,14,35,5085,global_min_cost,1115,10,10,8,2,80.0,209.30187015509068,224.2077147225428,251.4575336747864,1674.4149612407255,6
0.1,16,35,5085,greedy,1115,10,10,8,2,80.0,209.30187015509068,224.2077147225428,251.4575336747864,1674.4149612407255,6
0.1,16,35,5085,global_min_cost,1115,10,10,8,2,80.0,209.30187015509068,224.2077147225428,251.4575336747864,1674.4149612407255,6
0.1,20,35,5085,greedy,1115,10,10,8,2,80.0,195.53126553186794,195.80597028381982,249.90214998326405,1564.2501242549433,6
0.1,20,35,5085,global_min_cost,1115,10,10,8,2,80.0,195.53126553186794,186.77430921655798,249.90214998326405,1564.2501242549436,6
0.1,24,35,5085,greedy,1115,10,10,8,2,80.0,178.43948073563436,177.92550681417066,249.90214998326405,1427.5158458850747,6
0.1,24,35,5085,global_min_cost,1115,10,10,8,2,80.0,177.18964843671165,171.10369030905974,249.90214998326405,1417.5171874936934,6
0.1,32,35,5085,greedy,1115,10,10,8,2,80.0,143.34490541925163,138.10258336232658,202.3944857791477,1146.759243354013,6
0.1,32,35,5085,global_min_cost,1115,10,10,8,2,80.0,143.34490541925163,145.2426177237431,202.3944857791477,1146.759243354013,6
0.1,8,36,5086,greedy,1123,10,10,7,3,70.0,1205.7130715786648,930.1404951364584,1952.8219062486744,8439.991501050654,9
0.1,8,36,5086,global_min_cost,1123,10,10,7,3,70.0,825.1856163763903,678.5288934567619,1382.725734722579,5776.299314634733,11
0.1,10,36,5086,greedy,1123,10,10,8,2,80.0,921.5634718972159,694.9851747993343,1634.996354294805,7372.507775177727,8
0.1,10,36,5086,global_min_cost,1123,10,10,8,2,80.0,849.7847145199447,757.1196072867624,1297.045714623623,6798.277716159559,8
0.1,12,36,5086,greedy,1123,10,10,8,2,80.0,624.8484917486427,553.9310677217261,1164.1979884360233,4998.787933989141,8
0.1,12,36,5086,global_min_cost,1123,10,10,8,2,80.0,573.5068326143129,582.6446538128679,908.9670039528559,4588.054660914503,8
0.1,14,36,5086,greedy,1123,10,10,8,2,80.0,499.61083469088965,458.1186933678714,768.8850430686581,3996.8866775271167,8
0.1,14,36,5086,global_min_cost,1123,10,10,8,2,80.0,378.8745191886958,395.00177518828986,589.8236661988457,3030.996153509566,8
0.1,16,36,5086,greedy,1123,10,10,8,2,80.0,410.30120471779475,458.1186933678714,605.0238261089651,3282.409637742358,8
0.1,16,36,5086,global_min_cost,1123,10,10,8,2,80.0,357.8403962821397,310.86528356206554,589.8236661988457,2862.7231702571175,8
0.1,20,36,5086,greedy,1123,10,10,8,2,80.0,302.8861815104687,236.19926480468314,555.7392269125446,2423.0894520837496,8
0.1,20,36,5086,global_min_cost,1123,10,10,8,2,80.0,302.8861815104687,236.19926480468314,555.7392269125446,2423.08945208375,8
0.1,24,36,5086,greedy,1123,10,10,9,1,90.0,225.95562181991582,209.76509362316799,413.1488648258296,2033.6005963792422,4
0.1,24,36,5086,global_min_cost,1123,10,10,9,1,90.0,225.95562181991582,209.76509362316799,383.0087327954854,2033.6005963792425,4
0.1,32,36,5086,greedy,1123,10,10,9,1,90.0,191.69348774301014,175.17354911702856,290.32727660986444,1725.2413896870914,4
0.1,32,36,5086,global_min_cost,1123,10,10,9,1,90.0,191.69348774301014,175.17354911702856,290.32727660986444,1725.2413896870914,4
0.1,8,37,5087,greedy,1187,10,10,6,4,60.0,888.4601516451447,613.0552128652212,1610.8267331702286,5330.760909870868,12
0.1,8,37,5087,global_min_cost,1187,10,10,6,4,60.0,310.8788893239235,327.031876667097,552.6493032979173,1865.273335943541,12
0.1,10,37,5087,greedy,1187,10,10,8,2,80.0,1000.9260468410763,489.3717163514739,2138.99822346232,8007.4083747286095,7
0.1,10,37,5087,global_min_cost,1187,10,10,8,2,80.0,541.0533798938675,470.1002644770059,1009.912243267861,4328.42703915094,6
0.1,12,37,5087,greedy,1187,10,10,10,0,100.0,845.00822866199,581.2270630678294,1604.2265452476697,8450.0822866199,0
0.1,12,37,5087,global_min_cost,1187,10,10,10,0,100.0,623.2008090830216,389.7161018865829,1725.9066849519513,6232.008090830215,0
0.1,14,37,5087,greedy,1187,10,10,10,0,100.0,550.96976729118,404.1946710105934,969.9740537762624,5509.6976729118,0
0.1,14,37,5087,global_min_cost,1187,10,10,10,0,100.0,444.9877508570645,322.83269771315463,849.9114509986175,4449.877508570645,0
0.1,16,37,5087,greedy,1187,10,10,10,0,100.0,550.96976729118,404.1946710105934,969.9740537762624,5509.6976729118,0
0.1,16,37,5087,global_min_cost,1187,10,10,10,0,100.0,444.9877508570645,322.83269771315463,849.9114509986175,4449.877508570645,0
0.1,20,37,5087,greedy,1187,10,10,10,0,100.0,436.27904358094787,328.0322891974011,725.9422603617843,4362.790435809479,0
0.1,20,37,5087,global_min_cost,1187,10,10,10,0,100.0,348.1742700396926,347.19650599854947,502.6816296184053,3481.742700396926,0
0.1,24,37,5087,greedy,1187,10,10,10,0,100.0,380.12708603448414,328.0322891974011,678.8072564480755,3801.270860344842,0
0.1,24,37,5087,global_min_cost,1187,10,10,10,0,100.0,310.7925258952162,298.37454139371835,492.64487231927035,3107.9252589521625,0
0.1,32,37,5087,greedy,1187,10,10,10,0,100.0,350.85846727659964,328.0322891974011,567.5669302527418,3508.584672765997,0
0.1,32,37,5087,global_min_cost,1187,10,10,10,0,100.0,299.2045184513658,306.0740848018238,479.3925953326907,2992.045184513658,0
0.1,8,38,5088,greedy,1182,10,10,7,3,70.0,878.5364742989394,501.1471094820708,1835.0016730786558,6149.755320092576,12
0.1,8,38,5088,global_min_cost,1182,10,10,7,3,70.0,792.4031572901449,438.2373205757751,1797.8186396999827,5546.822101031015,12
0.1,10,38,5088,greedy,1182,10,10,9,1,90.0,929.0877896540168,598.2120868928656,2014.1961759578107,8361.79010688615,2
0.1,10,38,5088,global_min_cost,1182,10,10,9,1,90.0,822.4790640490768,612.7460841478328,1761.910677697922,7402.311576441691,2
0.1,12,38,5088,greedy,1182,10,10,9,1,90.0,570.3189733932962,492.63330558726716,1098.1988006199592,5132.870760539667,2
0.1,12,38,5088,global_min_cost,1182,10,10,9,1,90.0,495.708696690902,441.763142037758,1040.8597961254507,4461.378270218118,2
0.1,14,38,5088,greedy,1182,10,10,9,1,90.0,486.2896119467953,409.5815908364156,859.0683773351554,4376.606507521157,2
0.1,14,38,5088,global_min_cost,1182,10,10,9,1,90.0,401.1018996236972,319.6084620398639,705.7988660762438,3609.9170966132747,2
0.1,16,38,5088,greedy,1182,10,10,9,1,90.0,465.2427263022602,409.5815908364156,821.1839831749922,4187.184536720341,2
0.1,16,38,5088,global_min_cost,1182,10,10,9,1,90.0,380.0550139791622,327.49285433540416,704.6112114505303,3420.4951258124597,2
0.1,20,38,5088,greedy,1182,10,10,9,1,90.0,458.17989327993047,409.5815908364156,773.042592782831,4123.619039519374,2
0.1,20,38,5088,global_min_cost,1182,10,10,9,1,90.0,372.99218095683244,319.6084620398639,654.2529301286905,3356.929628611492,2
0.1,24,38,5088,greedy,1182,10,10,9,1,90.0,342.2299128424805,329.858570280749,579.573698811798,3080.069215582324,2
0.1,24,38,5088,global_min_cost,1182,10,10,9,1,90.0,265.1852943342919,216.18451949951756,446.82889241077766,2386.667649008627,2
0.1,32,38,5088,greedy,1182,10,10,9,1,90.0,218.87570210975517,216.18451949951756,322.0038937405697,1969.8813189877965,2
0.1,32,38,5088,global_min_cost,1182,10,10,9,1,90.0,202.55611702734586,181.63896712900853,372.95873414116085,1823.0050532461125,2
0.1,8,39,5089,greedy,1196,10,10,8,2,80.0,1376.7126657047536,1219.6714778105554,2695.8293518070436,11013.701325638029,8
0.1,8,39,5089,global_min_cost,1196,10,10,8,2,80.0,1030.7752068829818,829.6889429557066,2034.9313139147303,8246.201655063855,8
0.1,10,39,5089,greedy,1196,10,10,10,0,100.0,1065.2437259047374,982.2166125436504,2028.611962708099,10652.437259047374,0
0.1,10,39,5089,global_min_cost,1196,10,10,10,0,100.0,953.243695497906,593.5358009627768,2009.035833903646,9532.436954979059,0
0.1,12,39,5089,greedy,1196,10,10,10,0,100.0,661.8205156352587,551.219267658193,1453.4907370059889,6618.205156352587,0
0.1,12,39,5089,global_min_cost,1196,10,10,10,0,100.0,587.1154787758726,321.16829762103976,1413.201915294129,5871.154787758726,0
0.1,14,39,5089,greedy,1196,10,10,10,0,100.0,561.3670842076398,522.3070063392681,1110.6316721796165,5613.670842076398,0
0.1,14,39,5089,global_min_cost,1196,10,10,10,0,100.0,469.0308734555904,361.36275451726345,673.865456320976,4690.308734555904,0
0.1,16,39,5089,greedy,1196,10,10,10,0,100.0,381.9965534046353,233.97141647361047,686.7491308010812,3819.9655340463532,0
0.1,16,39,5089,global_min_cost,1196,10,10,10,0,100.0,325.77158930866824,306.0693386465982,591.202652575547,3257.7158930866826,0
0.1,20,39,5089,greedy,1196,10,10,10,0,100.0,270.23089472526436,224.32149482549778,500.18377671566304,2702.308947252644,0
0.1,20,39,5089,global_min_cost,1196,10,10,10,0,100.0,245.86925299512114,224.32149482549778,394.1141668370367,2458.692529951211,0
0.1,24,39,5089,greedy,1196,10,10,10,0,100.0,231.45225772184781,209.66932711620507,324.0565986901551,2314.522577218478,0
0.1,24,39,5089,global_min_cost,1196,10,10,10,0,100.0,214.57151629357102,183.60024254831472,334.98031879629764,2145.71516293571,0
0.1,32,39,5089,greedy,1196,10,10,10,0,100.0,205.68417015643828,198.632725603091,239.97690510896524,2056.8417015643827,0
0.1,32,39,5089,global_min_cost,1196,10,10,10,0,100.0,195.51188277230656,167.23311390237552,271.80681908345446,1955.1188277230656,0
0.1,8,40,5090,greedy,1129,10,10,7,3,70.0,582.7263377264243,692.0985557421983,1044.5229332757854,4079.08436408497,10
0.1,8,40,5090,global_min_cost,1129,10,10,7,3,70.0,264.9672515068619,164.38571566693372,535.3255395204064,1854.7707605480332,5
0.1,10,40,5090,greedy,1129,10,10,9,1,90.0,777.3643585595339,692.0985557421983,1626.4335301575543,6996.279227035806,5
0.1,10,40,5090,global_min_cost,1129,10,10,9,1,90.0,394.5192050620032,314.86986204434106,848.7968996868959,3550.6728455580287,1
0.1,12,40,5090,greedy,1129,10,10,10,0,100.0,528.4703874629398,510.2460130339305,1137.4539875524574,5284.703874629398,0
0.1,12,40,5090,global_min_cost,1129,10,10,10,0,100.0,363.84500318700265,262.342000657289,729.6167472912571,3638.4500318700266,0
0.1,14,40,5090,greedy,1129,10,10,10,0,100.0,516.6465933142005,489.78131284711594,1137.4539875524574,5166.465933142004,0
0.1,14,40,5090,global_min_cost,1129,10,10,10,0,100.0,352.02120903826324,262.342000657289,687.1780882709976,3520.2120903826326,0
0.1,16,40,5090,greedy,1129,10,10,10,0,100.0,491.64753406955094,489.78131284711594,977.711557442187,4916.47534069551,0
0.1,16,40,5090,global_min_cost,1129,10,10,10,0,100.0,324.88743805066076,257.46500738859186,681.1923105928236,3248.874380506608,0
0.1,20,40,5090,greedy,1129,10,10,10,0,100.0,476.68377703341633,414.96252766644295,977.711557442187,4766.837770334164,0
0.1,20,40,5090,global_min_cost,1129,10,10,10,0,100.0,309.92368101452615,257.46500738859186,681.1923105928236,3099.2368101452616,0
0.1,24,40,5090,greedy,1129,10,10,10,0,100.0,385.5128273072947,267.09429311958473,762.0958365901289,3855.1282730729467,0
0.1,24,40,5090,global_min_cost,1129,10,10,10,0,100.0,263.0626682529479,182.22293419988816,488.52878662739073,2630.626682529479,0
0.1,32,40,5090,greedy,1129,10,10,10,0,100.0,296.9223181286944,216.41801018828738,705.3437711568382,2969.2231812869445,0
0.1,32,40,5090,global_min_cost,1129,10,10,10,0,100.0,237.14300303178425,156.6451367110724,457.6989939204524,2371.4300303178425,0
0.1,8,41,5091,greedy,1130,10,10,7,3,70.0,673.7349270173163,355.6888662820433,1482.4576211191354,4716.144489121214,7
0.1,8,41,5091,global_min_cost,1130,10,10,7,3,70.0,341.1367108564799,305.2504779365172,635.357633582365,2387.9569759953592,7
0.1,10,41,5091,greedy,1130,10,10,9,1,90.0,606.4743581974375,385.50349310308303,1192.7709847862175,5458.269223776937,2
0.1,10,41,5091,global_min_cost,1130,10,10,9,1,90.0,567.1658644518424,305.2504779365172,1080.0229423570538,5104.492780066582,2
0.1,12,41,5091,greedy,1130,10,10,9,1,90.0,378.456340014453,257.68743891189297,784.3292841809644,3406.107060130077,2
0.1,12,41,5091,global_min_cost,1130,10,10,9,1,90.0,378.456340014453,257.68743891189297,784.3292841809644,3406.1070601300776,2
0.1,14,41,5091,greedy,1130,10,10,9,1,90.0,378.456340014453,257.68743891189297,784.3292841809644,3406.107060130077,2
0.1,14,41,5091,global_min_cost,1130,10,10,9,1,90.0,378.456340014453,257.68743891189297,784.3292841809644,3406.1070601300776,2
0.1,16,41,5091,greedy,1130,10,10,9,1,90.0,369.0526220829225,257.68743891189297,784.3292841809644,3321.473598746302,2
0.1,16,41,5091,global_min_cost,1130,10,10,9,1,90.0,369.0526220829225,257.68743891189297,784.3292841809644,3321.4735987463023,2
0.1,20,41,5091,greedy,1130,10,10,9,1,90.0,368.2397536274174,257.68743891189297,784.3292841809644,3314.157782646756,2
0.1,20,41,5091,global_min_cost,1130,10,10,9,1,90.0,368.2397536274174,257.68743891189297,784.3292841809644,3314.157782646756,2
0.1,24,41,5091,greedy,1130,10,10,9,1,90.0,344.4653611385328,225.78704616786487,784.3292841809644,3100.188250246795,2
0.1,24,41,5091,global_min_cost,1130,10,10,9,1,90.0,344.4653611385328,225.78704616786487,784.3292841809644,3100.1882502467947,2
0.1,32,41,5091,greedy,1130,10,10,9,1,90.0,298.09849403568404,225.78704616786487,684.4126646144166,2682.886446321156,2
0.1,32,41,5091,global_min_cost,1130,10,10,9,1,90.0,291.94790571281754,225.78704616786487,534.0061236624788,2627.5311514153577,2
0.1,8,42,5092,greedy,1098,10,10,8,2,80.0,446.66446301057675,373.0410597476208,912.58217311634,3573.3157040846136,8
0.1,8,42,5092,global_min_cost,1098,10,10,8,2,80.0,436.2379026780454,358.60239344973996,936.2310050557948,3489.9032214243625,8
0.1,10,42,5092,greedy,1098,10,10,8,2,80.0,353.16267471050224,333.2675955642094,746.9544196517168,2825.3013976840184,8
0.1,10,42,5092,global_min_cost,1098,10,10,8,2,80.0,346.38237144728475,326.6111666059942,689.5161238735833,2771.0589715782785,8
0.1,12,42,5092,greedy,1098,10,10,8,2,80.0,292.6951012318905,305.77422310057733,551.9022490272166,2341.5608098551243,8
0.1,12,42,5092,global_min_cost,1098,10,10,8,2,80.0,285.914797968673,305.77422310057733,551.9022490272166,2287.3183837493843,8
0.1,14,42,5092,greedy,1098,10,10,8,2,80.0,265.00506135010545,305.77422310057733,430.1247452246929,2120.040490800844,8
0.1,14,42,5092,global_min_cost,1098,10,10,8,2,80.0,258.22475808688796,305.77422310057733,409.91061240765976,2065.7980646951037,8
